year,month,country_kr,visa,no_int_student,iso3c,country
2022,11,온두라스,Degree,9,HND,Honduras
2022,11,요르단,Language,10,JOR,Jordan
2022,11,요르단,Degree,34,JOR,Jordan
2022,11,우간다,Language,29,UGA,Uganda
2022,11,우간다,Degree,178,UGA,Uganda
2022,11,우루과이,Language,5,URY,Uruguay
2022,11,우루과이,Degree,7,URY,Uruguay
2022,11,우즈베키스탄,Language,1869,UZB,Uzbekistan
2022,11,우즈베키스탄,Degree,9579,UZB,Uzbekistan
2022,11,우크라이나,Language,56,UKR,Ukraine
2022,11,우크라이나,Degree,111,UKR,Ukraine
2022,11,이라크,Language,3,IRQ,Iraq
2022,11,이라크,Degree,31,IRQ,Iraq
2022,11,이란,Language,97,IRN,Iran
2022,11,이란,Degree,287,IRN,Iran
2022,11,이스라엘,Language,22,ISR,Israel
2022,11,이스라엘,Degree,26,ISR,Israel
2022,11,이집트,Language,40,EGY,Egypt
2022,11,이집트,Degree,132,EGY,Egypt
2022,11,이탈리아,Language,117,ITA,Italy
2022,11,이탈리아,Degree,299,ITA,Italy
2022,11,인도,Language,228,IND,India
2022,11,인도,Degree,1602,IND,India
2022,11,인도네시아,Language,325,IDN,Indonesia
2022,11,인도네시아,Degree,2192,IDN,Indonesia
2022,11,일본,Language,2399,JPN,Japan
2022,11,일본,Degree,3077,JPN,Japan
2022,11,자메이카,Language,3,JAM,Jamaica
2022,11,자메이카,Degree,9,JAM,Jamaica
2022,11,잠비아,Language,4,ZMB,Zambia
2022,11,잠비아,Degree,25,ZMB,Zambia
2022,11,적도기니,Language,1,GNQ,Equatorial Guinea
2022,11,적도기니,Degree,3,GNQ,Equatorial Guinea
2022,11,조지아,Language,7,GEO,Georgia
2022,11,조지아,Degree,28,GEO,Georgia
2022,11,중국,Language,5828,CHN,China
2022,11,중국,Degree,53044,CHN,China
2022,11,중앙아프리카공화국,Language,5,CAF,Central African Republic
2022,11,짐바브웨,Language,4,ZWE,Zimbabwe
2022,11,짐바브웨,Degree,32,ZWE,Zimbabwe
2022,11,차드,Degree,4,TCD,Chad
2022,11,체코,Language,13,CZE,Czechia
2022,11,체코,Degree,91,CZE,Czechia
2022,11,칠레,Language,53,CHL,Chile
2022,11,칠레,Degree,56,CHL,Chile
2022,11,카메룬,Language,13,CMR,Cameroon
2022,11,카메룬,Degree,248,CMR,Cameroon
2022,11,카자흐스탄,Language,1,KAZ,Kazakhstan
2022,11,카자흐스탄,Language,260,KAZ,Kazakhstan
2022,11,카자흐스탄,Degree,900,KAZ,Kazakhstan
2022,11,카타르,Degree,6,QAT,Qatar
2022,11,캄보디아,Language,99,KHM,Cambodia
2022,11,캄보디아,Degree,416,KHM,Cambodia
2022,11,캐나다,Language,35,CAN,Canada
2022,11,캐나다,Degree,243,CAN,Canada
2022,11,케냐,Language,22,KEN,Kenya
2022,11,케냐,Degree,162,KEN,Kenya
2022,11,코소보,Degree,1,XKX,Kosovo
2022,11,코스타리카,Language,8,CRI,Costa Rica
2022,11,코스타리카,Degree,22,CRI,Costa Rica
2022,11,코트디부아르,Language,4,CIV,Côte d’Ivoire
2022,11,코트디부아르,Degree,31,CIV,Côte d’Ivoire
2022,11,콜롬비아,Language,42,COL,Colombia
2022,11,콜롬비아,Degree,112,COL,Colombia
2022,11,콩고민주공화국,Language,7,COD,Congo - Kinshasa
2022,11,콩고민주공화국,Degree,70,COD,Congo - Kinshasa
2022,11,쿠바,Language,1,CUB,Cuba
2022,11,쿠바,Degree,2,CUB,Cuba
2022,11,쿠웨이트,Degree,2,KWT,Kuwait
2022,11,크로아티아,Language,3,HRV,Croatia
2022,11,크로아티아,Degree,12,HRV,Croatia
2022,11,키르기즈,Language,183,KGZ,Kyrgyzstan
2022,11,키르기즈,Degree,430,KGZ,Kyrgyzstan
2022,11,키프로스,Language,1,CYP,Cyprus
2022,11,태국,Language,455,THA,Thailand
2022,11,태국,Degree,600,THA,Thailand
2022,11,타이완,Language,492,TWN,Taiwan
2022,11,타이완,Degree,957,TWN,Taiwan
2022,11,타지키스탄,Language,62,TJK,Tajikistan
2022,11,타지키스탄,Degree,137,TJK,Tajikistan
2022,11,탄자니아,Language,20,TZA,Tanzania
2022,11,탄자니아,Degree,187,TZA,Tanzania
2022,11,토고,Language,1,TGO,Togo
2022,11,토고,Degree,6,TGO,Togo
2022,11,투르크메니스탄,Language,24,TKM,Turkmenistan
2022,11,투르크메니스탄,Degree,37,TKM,Turkmenistan
2022,11,튀니지,Language,13,TUN,Tunisia
2022,11,튀니지,Degree,46,TUN,Tunisia
2022,11,튀르키예,Language,189,TUR,Turkey
2022,11,튀르키예,Degree,379,TUR,Turkey
2022,11,트리니다드토바고,Language,3,TTO,Trinidad & Tobago
2022,11,트리니다드토바고,Degree,8,TTO,Trinidad & Tobago
2022,11,티모르민주공화국,Language,6,TLS,Timor-Leste
2022,11,티모르민주공화국,Degree,27,TLS,Timor-Leste
2022,11,파나마,Language,14,PAN,Panama
2022,11,파나마,Degree,17,PAN,Panama
2022,11,파라과이,Language,6,PRY,Paraguay
2022,11,파라과이,Degree,26,PRY,Paraguay
2022,11,파키스탄,Language,40,PAK,Pakistan
2022,11,파키스탄,Degree,1584,PAK,Pakistan
2022,11,파푸아뉴기니,Degree,4,PNG,Papua New Guinea
2022,11,팔레스타인,Language,5,PSE,Palestinian Territories
2022,11,팔레스타인,Degree,10,PSE,Palestinian Territories
2022,11,페루,Language,1,PER,Peru
2022,11,페루,Language,33,PER,Peru
2022,11,페루,Degree,102,PER,Peru
2022,11,포르투갈,Language,14,PRT,Portugal
2022,11,포르투갈,Degree,48,PRT,Portugal
2022,11,폴란드,Language,40,POL,Poland
2022,11,폴란드,Degree,153,POL,Poland
2022,11,프랑스,Language,306,FRA,France
2022,11,프랑스,Degree,1864,FRA,France
2022,11,피지,Language,2,FJI,Fiji
2022,11,피지,Degree,12,FJI,Fiji
2022,11,핀란드,Language,11,FIN,Finland
2022,11,핀란드,Degree,177,FIN,Finland
2022,11,필리핀,Language,1,PHL,Philippines
2022,11,필리핀,Language,129,PHL,Philippines
2022,11,필리핀,Degree,580,PHL,Philippines
2022,11,한국계중국인,Language,5,CHN,China
2022,11,한국계중국인,Degree,555,CHN,China
2022,11,헝가리,Language,9,HUN,Hungary
2022,11,헝가리,Degree,68,HUN,Hungary
2022,11,홍콩,Language,256,HKG,Hong Kong SAR China
2022,11,홍콩,Degree,503,HKG,Hong Kong SAR China
2022,11,홍콩거주난민,Degree,1,NA,"Stateless, refugee, or other"
2022,12,가나,Language,20,GHA,Ghana
2022,12,가나,Degree,276,GHA,Ghana
2022,12,가봉,Language,11,GAB,Gabon
2022,12,가봉,Degree,28,GAB,Gabon
2022,12,가이아나,Language,1,GUY,Guyana
2022,12,가이아나,Degree,2,GUY,Guyana
2022,12,감비아,Language,2,GMB,Gambia
2022,12,감비아,Degree,10,GMB,Gambia
2022,12,과테말라,Language,6,GTM,Guatemala
2022,12,과테말라,Degree,16,GTM,Guatemala
2022,12,그리스,Language,2,GRC,Greece
2022,12,그리스,Degree,23,GRC,Greece
2022,12,기니,Language,5,GIN,Guinea
2022,12,기니,Degree,12,GIN,Guinea
2022,12,나미비아,Degree,1,NAM,Namibia
2022,12,나우루,Degree,1,NRU,Nauru
2022,12,나이지리아,Language,31,NGA,Nigeria
2022,12,나이지리아,Degree,342,NGA,Nigeria
2022,12,남수단공화국,Degree,16,SSD,South Sudan
2022,12,남아프리카공화국,Language,10,ZAF,South Africa
2022,12,남아프리카공화국,Degree,23,ZAF,South Africa
2022,12,네덜란드,Language,35,NLD,Netherlands
2022,12,네덜란드,Degree,350,NLD,Netherlands
2022,12,네팔,Language,1,NPL,Nepal
2022,12,네팔,Language,175,NPL,Nepal
2022,12,네팔,Degree,2570,NPL,Nepal
2022,12,노르웨이,Language,33,NOR,Norway
2022,12,노르웨이,Degree,99,NOR,Norway
2022,12,뉴질랜드,Language,5,NZL,New Zealand
2022,12,뉴질랜드,Degree,14,NZL,New Zealand
2022,12,니제르,Degree,1,NER,Niger
2022,12,니카라과,Language,2,NIC,Nicaragua
2022,12,니카라과,Degree,5,NIC,Nicaragua
2022,12,덴마크,Language,5,DNK,Denmark
2022,12,덴마크,Degree,126,DNK,Denmark
2022,12,도미니카공화국,Language,8,DOM,Dominican Republic
2022,12,도미니카공화국,Degree,25,DOM,Dominican Republic
2022,12,독일,Language,105,DEU,Germany
2022,12,독일,Degree,1213,DEU,Germany
2022,12,라오스,Language,37,LAO,Laos
2022,12,라오스,Degree,105,LAO,Laos
2022,12,라이베리아,Language,4,LBR,Liberia
2022,12,라이베리아,Degree,23,LBR,Liberia
2022,12,라트비아,Language,3,LVA,Latvia
2022,12,라트비아,Degree,29,LVA,Latvia
2022,12,러시아(연방),Language,890,RUS,Russia
2022,12,러시아(연방),Degree,850,RUS,Russia
2022,12,레바논,Language,3,LBN,Lebanon
2022,12,레바논,Degree,4,LBN,Lebanon
2022,12,레소토,Degree,3,LSO,Lesotho
2022,12,루마니아,Language,13,ROU,Romania
2022,12,루마니아,Degree,54,ROU,Romania
2022,12,룩셈부르크,Language,2,LUX,Luxembourg
2022,12,룩셈부르크,Degree,10,LUX,Luxembourg
2022,12,르완다,Language,9,RWA,Rwanda
2022,12,르완다,Degree,145,RWA,Rwanda
2022,12,리비아,Language,3,LBY,Libya
2022,12,리비아,Degree,14,LBY,Libya
2022,12,리투아니아,Language,5,LTU,Lithuania
2022,12,리투아니아,Degree,48,LTU,Lithuania
2022,12,마다가스카르,Language,3,MDG,Madagascar
2022,12,마다가스카르,Degree,13,MDG,Madagascar
2022,12,마카오,Language,15,MAC,Macao SAR China
2022,12,마카오,Degree,25,MAC,Macao SAR China
2022,12,말라위,Language,1,MWI,Malawi
2022,12,말라위,Degree,23,MWI,Malawi
2022,12,말레이시아,Language,187,MYS,Malaysia
2022,12,말레이시아,Degree,937,MYS,Malaysia
2022,12,말리,Language,9,MLI,Mali
2022,12,말리,Degree,18,MLI,Mali
2022,12,멕시코,Language,72,MEX,Mexico
2022,12,멕시코,Degree,288,MEX,Mexico
2022,12,모로코,Language,101,MAR,Morocco
2022,12,모로코,Degree,138,MAR,Morocco
2022,12,모리셔스,Language,1,MUS,Mauritius
2022,12,모리셔스,Degree,9,MUS,Mauritius
2022,12,모잠비크,Language,3,MOZ,Mozambique
2022,12,모잠비크,Degree,19,MOZ,Mozambique
2022,12,몬테네그로,Degree,2,MNE,Montenegro
2022,12,몰도바,Language,3,MDA,Moldova
2022,12,몰도바,Degree,10,MDA,Moldova
2022,12,몰타,Degree,1,MLT,Malta
2022,12,몽골,Language,5103,MNG,Mongolia
2022,12,몽골,Degree,6328,MNG,Mongolia
2022,12,미국,Language,1,USA,United States
2022,12,미국,Language,298,USA,United States
2022,12,미국,Degree,1377,USA,United States
2022,12,미등록국가,Degree,6,NA,"Stateless, refugee, or other"
2022,12,미얀마,Language,1838,MMR,Myanmar (Burma)
2022,12,미얀마,Degree,1055,MMR,Myanmar (Burma)
2022,12,바누아투,Degree,2,VUT,Vanuatu
2022,12,바레인,Language,3,BHR,Bahrain
2022,12,바레인,Degree,5,BHR,Bahrain
2022,12,바베이도스,Language,1,BRB,Barbados
2022,12,바베이도스,Degree,2,BRB,Barbados
2022,12,바하마,Degree,3,BHS,Bahamas
2022,12,방글라데시,Language,19,BGD,Bangladesh
2022,12,방글라데시,Language,53,BGD,Bangladesh
2022,12,방글라데시,Degree,1497,BGD,Bangladesh
2022,12,베냉,Language,1,BEN,Benin
2022,12,베냉,Degree,7,BEN,Benin
2022,12,베네수엘라,Language,4,VEN,Venezuela
2022,12,베네수엘라,Degree,18,VEN,Venezuela
2022,12,베트남,Language,3,VNM,Vietnam
2022,12,베트남,Language,38924,VNM,Vietnam
2022,12,베트남,Degree,32111,VNM,Vietnam
2022,12,벨기에,Language,34,BEL,Belgium
2022,12,벨기에,Degree,122,BEL,Belgium
2022,12,벨로루시,Language,42,BLR,Belarus
2022,12,벨로루시,Degree,48,BLR,Belarus
2022,12,벨리즈,Language,1,BLZ,Belize
2022,12,벨리즈,Degree,2,BLZ,Belize
2022,12,보스니아-헤르체고비나,Language,1,BIH,Bosnia & Herzegovina
2022,12,보스니아-헤르체고비나,Degree,5,BIH,Bosnia & Herzegovina
2022,12,보츠와나,Language,2,BWA,Botswana
2022,12,보츠와나,Degree,7,BWA,Botswana
2022,12,볼리비아,Language,11,BOL,Bolivia
2022,12,볼리비아,Degree,22,BOL,Bolivia
2022,12,부룬디,Language,1,BDI,Burundi
2022,12,부룬디,Degree,94,BDI,Burundi
2022,12,부르키나파소,Language,4,BFA,Burkina Faso
2022,12,부르키나파소,Degree,6,BFA,Burkina Faso
2022,12,부탄,Language,4,BTN,Bhutan
2022,12,부탄,Degree,16,BTN,Bhutan
2022,12,북마케도니아,Language,1,MKD,North Macedonia
2022,12,북마케도니아,Degree,2,MKD,North Macedonia
2022,12,불가리아,Language,7,BGR,Bulgaria
2022,12,불가리아,Degree,42,BGR,Bulgaria
2022,12,브라질,Language,94,BRA,Brazil
2022,12,브라질,Degree,190,BRA,Brazil
2022,12,브루나이,Language,8,BRN,Brunei
2022,12,브루나이,Degree,74,BRN,Brunei
2022,12,사우디아라비아,Language,47,SAU,Saudi Arabia
2022,12,사우디아라비아,Degree,56,SAU,Saudi Arabia
2022,12,세네갈,Language,5,SEN,Senegal
2022,12,세네갈,Degree,17,SEN,Senegal
2022,12,세르비아,Language,3,SRB,Serbia
2022,12,세르비아,Degree,15,SRB,Serbia
2022,12,소말리아,Language,3,SOM,Somalia
2022,12,소말리아,Degree,14,SOM,Somalia
2022,12,솔로몬군도,Language,1,SLB,Solomon Islands
2022,12,수단,Language,6,SDN,Sudan
2022,12,수단,Degree,43,SDN,Sudan
2022,12,스리랑카,Language,153,LKA,Sri Lanka
2022,12,스리랑카,Degree,279,LKA,Sri Lanka
2022,12,스웨덴,Language,56,SWE,Sweden
2022,12,스웨덴,Degree,173,SWE,Sweden
2022,12,스위스,Language,43,CHE,Switzerland
2022,12,스위스,Degree,111,CHE,Switzerland
2022,12,스페인,Language,70,ESP,Spain
2022,12,스페인,Degree,357,ESP,Spain
2022,12,슬로바크,Language,5,SVK,Slovakia
2022,12,슬로바크,Degree,29,SVK,Slovakia
2022,12,슬로베니아,Language,2,SVN,Slovenia
2022,12,슬로베니아,Degree,12,SVN,Slovenia
2022,12,시리아,Degree,14,SYR,Syria
2022,12,시에라리온,Language,1,SLE,Sierra Leone
2022,12,시에라리온,Degree,5,SLE,Sierra Leone
2022,12,싱가포르,Language,43,SGP,Singapore
2022,12,싱가포르,Degree,207,SGP,Singapore
2022,12,아랍에미리트연합,Language,1,ARE,United Arab Emirates
2022,12,아랍에미리트연합,Degree,47,ARE,United Arab Emirates
2022,12,아르메니아,Language,6,ARM,Armenia
2022,12,아르메니아,Degree,15,ARM,Armenia
2022,12,아르헨티나,Language,8,ARG,Argentina
2022,12,아르헨티나,Degree,17,ARG,Argentina
2022,12,아이슬란드,Language,2,ISL,Iceland
2022,12,아이슬란드,Degree,3,ISL,Iceland
2022,12,아이티,Language,1,HTI,Haiti
2022,12,아이티,Degree,2,HTI,Haiti
2022,12,아일랜드,Language,8,IRL,Ireland
2022,12,아일랜드,Degree,41,IRL,Ireland
2022,12,아제르바이잔,Language,25,AZE,Azerbaijan
2022,12,아제르바이잔,Degree,121,AZE,Azerbaijan
2022,12,아프가니스탄,Language,17,AFG,Afghanistan
2022,12,아프가니스탄,Degree,61,AFG,Afghanistan
2022,12,안도라,Degree,1,AND,Andorra
2022,12,알바니아,Language,5,ALB,Albania
2022,12,알바니아,Degree,5,ALB,Albania
2022,12,알제리,Language,24,DZA,Algeria
2022,12,알제리,Degree,32,DZA,Algeria
2022,12,앙골라,Language,9,AGO,Angola
2022,12,앙골라,Degree,11,AGO,Angola
2022,12,에리트레아,Degree,1,ERI,Eritrea
2022,12,에스와티니,Language,1,SWZ,Eswatini
2022,12,에스와티니,Degree,3,SWZ,Eswatini
2022,12,에스토니아,Language,6,EST,Estonia
2022,12,에스토니아,Degree,19,EST,Estonia
2022,12,에콰도르,Language,21,ECU,Ecuador
2022,12,에콰도르,Degree,80,ECU,Ecuador
2022,12,에티오피아,Language,24,ETH,Ethiopia
2022,12,에티오피아,Degree,259,ETH,Ethiopia
2022,12,엘살바도르,Language,9,SLV,El Salvador
2022,12,엘살바도르,Degree,23,SLV,El Salvador
2022,12,영국,Language,50,GBR,United Kingdom
2022,12,영국,Degree,332,GBR,United Kingdom
2022,12,영국외지민,Language,8,GBR,United Kingdom
2022,12,영국외지민,Degree,10,GBR,United Kingdom
2022,12,예멘공화국,Language,7,YEM,Yemen
2022,12,예멘공화국,Degree,21,YEM,Yemen
2022,12,오만,Language,4,OMN,Oman
2022,12,오만,Degree,7,OMN,Oman
2022,12,오스트레일리아,Language,19,AUS,Australia
2022,12,오스트레일리아,Degree,110,AUS,Australia
2022,12,오스트리아,Language,4,AUT,Austria
2022,12,오스트리아,Degree,79,AUT,Austria
2022,12,온두라스,Language,2,HND,Honduras
2022,12,온두라스,Degree,9,HND,Honduras
2022,12,요르단,Language,12,JOR,Jordan
2022,12,요르단,Degree,33,JOR,Jordan
2022,12,우간다,Language,29,UGA,Uganda
2022,12,우간다,Degree,170,UGA,Uganda
2022,12,우루과이,Language,4,URY,Uruguay
2022,12,우루과이,Degree,7,URY,Uruguay
2022,12,우즈베키스탄,Language,2030,UZB,Uzbekistan
2022,12,우즈베키스탄,Degree,9525,UZB,Uzbekistan
2022,12,우크라이나,Language,58,UKR,Ukraine
2022,12,우크라이나,Degree,101,UKR,Ukraine
2022,12,이라크,Language,3,IRQ,Iraq
2022,12,이라크,Degree,30,IRQ,Iraq
2022,12,이란,Language,92,IRN,Iran
2022,12,이란,Degree,283,IRN,Iran
2022,12,이스라엘,Language,22,ISR,Israel
2022,12,이스라엘,Degree,23,ISR,Israel
2022,12,이집트,Language,1,EGY,Egypt
2022,12,이집트,Language,40,EGY,Egypt
2022,12,이집트,Degree,130,EGY,Egypt
2022,12,이탈리아,Language,115,ITA,Italy
2022,12,이탈리아,Degree,239,ITA,Italy
2022,12,인도,Language,230,IND,India
2022,12,인도,Degree,1572,IND,India
2022,12,인도네시아,Language,332,IDN,Indonesia
2022,12,인도네시아,Degree,2007,IDN,Indonesia
2022,12,일본,Language,2240,JPN,Japan
2022,12,일본,Degree,2865,JPN,Japan
2022,12,자메이카,Language,3,JAM,Jamaica
2022,12,자메이카,Degree,9,JAM,Jamaica
2022,12,잠비아,Language,4,ZMB,Zambia
2022,12,잠비아,Degree,25,ZMB,Zambia
2022,12,적도기니,Language,1,GNQ,Equatorial Guinea
2022,12,적도기니,Degree,3,GNQ,Equatorial Guinea
2022,12,조지아,Language,7,GEO,Georgia
2022,12,조지아,Degree,28,GEO,Georgia
2022,12,중국,Language,6130,CHN,China
2022,12,중국,Degree,53224,CHN,China
2022,12,중앙아프리카공화국,Language,5,CAF,Central African Republic
2022,12,중앙아프리카공화국,Degree,1,CAF,Central African Republic
2022,12,짐바브웨,Language,4,ZWE,Zimbabwe
2022,12,짐바브웨,Degree,29,ZWE,Zimbabwe
2022,12,차드,Degree,4,TCD,Chad
2022,12,체코,Language,13,CZE,Czechia
2022,12,체코,Degree,70,CZE,Czechia
2022,12,칠레,Language,46,CHL,Chile
2022,12,칠레,Degree,52,CHL,Chile
2022,12,카메룬,Language,12,CMR,Cameroon
2022,12,카메룬,Degree,244,CMR,Cameroon
2022,12,카자흐스탄,Language,1,KAZ,Kazakhstan
2022,12,카자흐스탄,Language,270,KAZ,Kazakhstan
2022,12,카자흐스탄,Degree,854,KAZ,Kazakhstan
2022,12,카타르,Degree,5,QAT,Qatar
2022,12,캄보디아,Language,99,KHM,Cambodia
2022,12,캄보디아,Degree,399,KHM,Cambodia
2022,12,캐나다,Language,34,CAN,Canada
2022,12,캐나다,Degree,185,CAN,Canada
2022,12,케냐,Language,22,KEN,Kenya
2022,12,케냐,Degree,158,KEN,Kenya
2022,12,코소보,Degree,1,XKX,Kosovo
2022,12,코스타리카,Language,7,CRI,Costa Rica
2022,12,코스타리카,Degree,22,CRI,Costa Rica
2022,12,코트디부아르,Language,4,CIV,Côte d’Ivoire
2022,12,코트디부아르,Degree,31,CIV,Côte d’Ivoire
2022,12,콜롬비아,Language,44,COL,Colombia
2022,12,콜롬비아,Degree,95,COL,Colombia
2022,12,콩고민주공화국,Language,10,COD,Congo - Kinshasa
2022,12,콩고민주공화국,Degree,67,COD,Congo - Kinshasa
2022,12,쿠바,Language,1,CUB,Cuba
2022,12,쿠바,Degree,2,CUB,Cuba
2022,12,쿠웨이트,Degree,2,KWT,Kuwait
2022,12,크로아티아,Language,3,HRV,Croatia
2022,12,크로아티아,Degree,11,HRV,Croatia
2022,12,키르기즈,Language,217,KGZ,Kyrgyzstan
2022,12,키르기즈,Degree,418,KGZ,Kyrgyzstan
2022,12,키프로스,Language,1,CYP,Cyprus
2022,12,타이완,Language,449,TWN,Taiwan
2022,12,타이완,Degree,934,TWN,Taiwan
2022,12,타지키스탄,Language,66,TJK,Tajikistan
2022,12,타지키스탄,Degree,135,TJK,Tajikistan
2022,12,탄자니아,Language,20,TZA,Tanzania
2022,12,탄자니아,Degree,179,TZA,Tanzania
2022,12,태국,Language,434,THA,Thailand
2022,12,태국,Degree,585,THA,Thailand
2022,12,토고,Language,1,TGO,Togo
2022,12,토고,Degree,6,TGO,Togo
2022,12,투르크메니스탄,Language,23,TKM,Turkmenistan
2022,12,투르크메니스탄,Degree,37,TKM,Turkmenistan
2022,12,튀니지,Language,13,TUN,Tunisia
2022,12,튀니지,Degree,46,TUN,Tunisia
2022,12,튀르키예,Language,188,TUR,Turkey
2022,12,튀르키예,Degree,364,TUR,Turkey
2022,12,트리니다드토바고,Language,3,TTO,Trinidad & Tobago
2022,12,트리니다드토바고,Degree,8,TTO,Trinidad & Tobago
2022,12,티모르민주공화국,Language,7,TLS,Timor-Leste
2022,12,티모르민주공화국,Degree,23,TLS,Timor-Leste
2022,12,파나마,Language,14,PAN,Panama
2022,12,파나마,Degree,16,PAN,Panama
2022,12,파라과이,Language,5,PRY,Paraguay
2022,12,파라과이,Degree,24,PRY,Paraguay
2022,12,파키스탄,Language,39,PAK,Pakistan
2022,12,파키스탄,Degree,1564,PAK,Pakistan
2022,12,파푸아뉴기니,Degree,3,PNG,Papua New Guinea
2022,12,팔레스타인,Language,6,PSE,Palestinian Territories
2022,12,팔레스타인,Degree,9,PSE,Palestinian Territories
2022,12,페루,Language,35,PER,Peru
2022,12,페루,Degree,93,PER,Peru
2022,12,포르투갈,Language,12,PRT,Portugal
2022,12,포르투갈,Degree,45,PRT,Portugal
2022,12,폴란드,Language,31,POL,Poland
2022,12,폴란드,Degree,132,POL,Poland
2022,12,프랑스,Language,298,FRA,France
2022,12,프랑스,Degree,1555,FRA,France
2022,12,피지,Language,2,FJI,Fiji
2022,12,피지,Degree,12,FJI,Fiji
2022,12,핀란드,Language,11,FIN,Finland
2022,12,핀란드,Degree,125,FIN,Finland
2022,12,필리핀,Language,129,PHL,Philippines
2022,12,필리핀,Degree,565,PHL,Philippines
2022,12,한국계중국인,Language,5,CHN,China
2022,12,한국계중국인,Degree,546,CHN,China
2022,12,헝가리,Language,9,HUN,Hungary
2022,12,헝가리,Degree,50,HUN,Hungary
2022,12,홍콩,Language,248,HKG,Hong Kong SAR China
2022,12,홍콩,Degree,478,HKG,Hong Kong SAR China
2022,12,홍콩거주난민,Degree,1,NA,"Stateless, refugee, or other"
2023,1,가나,Language,20,GHA,Ghana
2023,1,가나,Degree,271,GHA,Ghana
2023,1,가봉,Language,10,GAB,Gabon
2023,1,가봉,Degree,28,GAB,Gabon
2023,1,가이아나,Language,1,GUY,Guyana
2023,1,가이아나,Degree,2,GUY,Guyana
2023,1,감비아,Language,2,GMB,Gambia
2023,1,감비아,Degree,11,GMB,Gambia
2023,1,과테말라,Language,6,GTM,Guatemala
2023,1,과테말라,Degree,16,GTM,Guatemala
2023,1,그리스,Language,2,GRC,Greece
2023,1,그리스,Degree,23,GRC,Greece
2023,1,기니,Language,4,GIN,Guinea
2023,1,기니,Degree,12,GIN,Guinea
2023,1,나미비아,Degree,1,NAM,Namibia
2023,1,나이지리아,Language,31,NGA,Nigeria
2023,1,나이지리아,Degree,342,NGA,Nigeria
2023,1,남수단공화국,Degree,16,SSD,South Sudan
2023,1,남아프리카공화국,Language,9,ZAF,South Africa
2023,1,남아프리카공화국,Degree,24,ZAF,South Africa
2023,1,네덜란드,Language,33,NLD,Netherlands
2023,1,네덜란드,Degree,237,NLD,Netherlands
2023,1,네팔,Language,172,NPL,Nepal
2023,1,네팔,Degree,2665,NPL,Nepal
2023,1,노르웨이,Language,31,NOR,Norway
2023,1,노르웨이,Degree,100,NOR,Norway
2023,1,뉴질랜드,Language,6,NZL,New Zealand
2023,1,뉴질랜드,Degree,10,NZL,New Zealand
2023,1,니제르,Degree,1,NER,Niger
2023,1,니카라과,Language,2,NIC,Nicaragua
2023,1,니카라과,Degree,4,NIC,Nicaragua
2023,1,덴마크,Language,5,DNK,Denmark
2023,1,덴마크,Degree,104,DNK,Denmark
2023,1,도미니카공화국,Language,7,DOM,Dominican Republic
2023,1,도미니카공화국,Degree,23,DOM,Dominican Republic
2023,1,독일,Language,100,DEU,Germany
2023,1,독일,Degree,870,DEU,Germany
2023,1,라오스,Language,36,LAO,Laos
2023,1,라오스,Degree,107,LAO,Laos
2023,1,라이베리아,Language,4,LBR,Liberia
2023,1,라이베리아,Degree,24,LBR,Liberia
2023,1,라트비아,Language,4,LVA,Latvia
2023,1,라트비아,Degree,26,LVA,Latvia
2023,1,러시아(연방),Language,852,RUS,Russia
2023,1,러시아(연방),Degree,844,RUS,Russia
2023,1,레바논,Language,3,LBN,Lebanon
2023,1,레바논,Degree,4,LBN,Lebanon
2023,1,레소토,Degree,3,LSO,Lesotho
2023,1,루마니아,Language,12,ROU,Romania
2023,1,루마니아,Degree,49,ROU,Romania
2023,1,룩셈부르크,Language,2,LUX,Luxembourg
2023,1,룩셈부르크,Degree,9,LUX,Luxembourg
2023,1,르완다,Language,9,RWA,Rwanda
2023,1,르완다,Degree,142,RWA,Rwanda
2023,1,리비아,Language,3,LBY,Libya
2023,1,리비아,Degree,14,LBY,Libya
2023,1,리투아니아,Language,5,LTU,Lithuania
2023,1,리투아니아,Degree,43,LTU,Lithuania
2023,1,마다가스카르,Language,3,MDG,Madagascar
2023,1,마다가스카르,Degree,13,MDG,Madagascar
2023,1,마카오,Language,13,MAC,Macao SAR China
2023,1,마카오,Degree,25,MAC,Macao SAR China
2023,1,말라위,Language,1,MWI,Malawi
2023,1,말라위,Degree,26,MWI,Malawi
2023,1,말레이시아,Language,176,MYS,Malaysia
2023,1,말레이시아,Degree,875,MYS,Malaysia
2023,1,말리,Language,9,MLI,Mali
2023,1,말리,Degree,18,MLI,Mali
2023,1,멕시코,Language,68,MEX,Mexico
2023,1,멕시코,Degree,201,MEX,Mexico
2023,1,모로코,Language,93,MAR,Morocco
2023,1,모로코,Degree,126,MAR,Morocco
2023,1,모리셔스,Language,1,MUS,Mauritius
2023,1,모리셔스,Degree,8,MUS,Mauritius
2023,1,모잠비크,Language,3,MOZ,Mozambique
2023,1,모잠비크,Degree,18,MOZ,Mozambique
2023,1,몬테네그로,Degree,2,MNE,Montenegro
2023,1,몰도바,Language,3,MDA,Moldova
2023,1,몰도바,Degree,10,MDA,Moldova
2023,1,몰타,Degree,1,MLT,Malta
2023,1,몽골,Language,4984,MNG,Mongolia
2023,1,몽골,Degree,6450,MNG,Mongolia
2023,1,미국,Language,281,USA,United States
2023,1,미국,Degree,1227,USA,United States
