year,type_of_school,classification,region,school,field,number_of_students
2023,University,Private,Chungcheongnam-do,Korea University of Technology and Education ,Humanities and social science field,6
2023,University,Private,Chungcheongnam-do,Korea University of Technology and Education ,Natural science field,0
2023,University,Private,Chungcheongnam-do,Korea University of Technology and Education ,Engineering field,7
2023,University,Private,Chungcheongnam-do,Korea University of Technology and Education ,Arts and physical education field,0
2023,University,Private,Chungcheongnam-do,Korea University of Technology and Education ,Medicine field,0
2023,University,Private,Chungcheongnam-do,Korea University of Technology and Education ,Students for language course,12
2023,University,Private,Chungcheongnam-do,Korea University of Technology and Education ,Exchange students,12
2023,University,Private,Chungcheongnam-do,Korea University of Technology and Education ,Visiting students,0
2023,University,Private,Chungcheongnam-do,Korea University of Technology and Education ,Other trainees,0
2023,University,Private,Gyeonggi-do,ACTS University ,Humanities and social science field,2
2023,University,Private,Gyeonggi-do,ACTS University ,Natural science field,0
2023,University,Private,Gyeonggi-do,ACTS University ,Engineering field,0
2023,University,Private,Gyeonggi-do,ACTS University ,Arts and physical education field,0
2023,University,Private,Gyeonggi-do,ACTS University ,Medicine field,0
2023,University,Private,Gyeonggi-do,ACTS University ,Students for language course,0
2023,University,Private,Gyeonggi-do,ACTS University ,Exchange students,0
2023,University,Private,Gyeonggi-do,ACTS University ,Visiting students,0
2023,University,Private,Gyeonggi-do,ACTS University ,Other trainees,0
2023,University,Private,Gyeonggi-do,Ajou University ,Humanities and social science field,387
2023,University,Private,Gyeonggi-do,Ajou University ,Natural science field,5
2023,University,Private,Gyeonggi-do,Ajou University ,Engineering field,104
2023,University,Private,Gyeonggi-do,Ajou University ,Arts and physical education field,0
2023,University,Private,Gyeonggi-do,Ajou University ,Medicine field,0
2023,University,Private,Gyeonggi-do,Ajou University ,Students for language course,613
2023,University,Private,Gyeonggi-do,Ajou University ,Exchange students,191
2023,University,Private,Gyeonggi-do,Ajou University ,Visiting students,0
2023,University,Private,Gyeonggi-do,Ajou University ,Other trainees,0
2023,University,National,Gyeongsangbuk-do,Andong National University ,Humanities and social science field,9
2023,University,National,Gyeongsangbuk-do,Andong National University ,Natural science field,1
2023,University,National,Gyeongsangbuk-do,Andong National University ,Engineering field,6
2023,University,National,Gyeongsangbuk-do,Andong National University ,Arts and physical education field,1
2023,University,National,Gyeongsangbuk-do,Andong National University ,Medicine field,0
2023,University,National,Gyeongsangbuk-do,Andong National University ,Students for language course,12
2023,University,National,Gyeongsangbuk-do,Andong National University ,Exchange students,1
2023,University,National,Gyeongsangbuk-do,Andong National University ,Visiting students,0
2023,University,National,Gyeongsangbuk-do,Andong National University ,Other trainees,0
2023,University,Private,Incheon,Anyang University _Campus 2,Humanities and social science field,0
2023,University,Private,Incheon,Anyang University _Campus 2,Natural science field,0
2023,University,Private,Incheon,Anyang University _Campus 2,Engineering field,1
2023,University,Private,Incheon,Anyang University _Campus 2,Arts and physical education field,0
2023,University,Private,Incheon,Anyang University _Campus 2,Medicine field,0
2023,University,Private,Incheon,Anyang University _Campus 2,Students for language course,0
2023,University,Private,Incheon,Anyang University _Campus 2,Exchange students,0
2023,University,Private,Incheon,Anyang University _Campus 2,Visiting students,0
2023,University,Private,Incheon,Anyang University _Campus 2,Other trainees,0
2023,University,Private,Gyeonggi-do,Anyang University ,Humanities and social science field,7
2023,University,Private,Gyeonggi-do,Anyang University ,Natural science field,0
2023,University,Private,Gyeonggi-do,Anyang University ,Engineering field,3
2023,University,Private,Gyeonggi-do,Anyang University ,Arts and physical education field,1
2023,University,Private,Gyeonggi-do,Anyang University ,Medicine field,0
2023,University,Private,Gyeonggi-do,Anyang University ,Students for language course,0
2023,University,Private,Gyeonggi-do,Anyang University ,Exchange students,17
2023,University,Private,Gyeonggi-do,Anyang University ,Visiting students,0
2023,University,Private,Gyeonggi-do,Anyang University ,Other trainees,0
2023,University,Private,Chungcheongnam-do,Baekseok University ,Humanities and social science field,119
2023,University,Private,Chungcheongnam-do,Baekseok University ,Natural science field,11
2023,University,Private,Chungcheongnam-do,Baekseok University ,Engineering field,0
2023,University,Private,Chungcheongnam-do,Baekseok University ,Arts and physical education field,82
2023,University,Private,Chungcheongnam-do,Baekseok University ,Medicine field,0
2023,University,Private,Chungcheongnam-do,Baekseok University ,Students for language course,20
2023,University,Private,Chungcheongnam-do,Baekseok University ,Exchange students,12
2023,University,Private,Chungcheongnam-do,Baekseok University ,Visiting students,0
2023,University,Private,Chungcheongnam-do,Baekseok University ,Other trainees,0
2023,University,Private,Gyeongsangnam-do,Busan Presbyterian University ,Humanities and social science field,1
2023,University,Private,Gyeongsangnam-do,Busan Presbyterian University ,Natural science field,0
2023,University,Private,Gyeongsangnam-do,Busan Presbyterian University ,Engineering field,0
2023,University,Private,Gyeongsangnam-do,Busan Presbyterian University ,Arts and physical education field,0
2023,University,Private,Gyeongsangnam-do,Busan Presbyterian University ,Medicine field,0
2023,University,Private,Gyeongsangnam-do,Busan Presbyterian University ,Students for language course,0
2023,University,Private,Gyeongsangnam-do,Busan Presbyterian University ,Exchange students,0
2023,University,Private,Gyeongsangnam-do,Busan Presbyterian University ,Visiting students,0
2023,University,Private,Gyeongsangnam-do,Busan Presbyterian University ,Other trainees,0
2023,University,Private,Busan,Busan University Of Foreign Studies ,Humanities and social science field,552
2023,University,Private,Busan,Busan University Of Foreign Studies ,Natural science field,0
2023,University,Private,Busan,Busan University Of Foreign Studies ,Engineering field,51
2023,University,Private,Busan,Busan University Of Foreign Studies ,Arts and physical education field,7
2023,University,Private,Busan,Busan University Of Foreign Studies ,Medicine field,0
2023,University,Private,Busan,Busan University Of Foreign Studies ,Students for language course,120
2023,University,Private,Busan,Busan University Of Foreign Studies ,Exchange students,273
2023,University,Private,Busan,Busan University Of Foreign Studies ,Visiting students,0
2023,University,Private,Busan,Busan University Of Foreign Studies ,Other trainees,0
2023,Cyber University (University),Private,Busan,Busandigital University ,Humanities and social science field,11
2023,Cyber University (University),Private,Busan,Busandigital University ,Natural science field,0
2023,Cyber University (University),Private,Busan,Busandigital University ,Engineering field,0
2023,Cyber University (University),Private,Busan,Busandigital University ,Arts and physical education field,0
2023,Cyber University (University),Private,Busan,Busandigital University ,Medicine field,0
2023,Cyber University (University),Private,Busan,Busandigital University ,Students for language course,0
2023,Cyber University (University),Private,Busan,Busandigital University ,Exchange students,0
2023,Cyber University (University),Private,Busan,Busandigital University ,Visiting students,0
2023,Cyber University (University),Private,Busan,Busandigital University ,Other trainees,0
2023,University,Private,Gyeonggi-do,CHA University ,Humanities and social science field,0
2023,University,Private,Gyeonggi-do,CHA University ,Natural science field,2
2023,University,Private,Gyeonggi-do,CHA University ,Engineering field,0
2023,University,Private,Gyeonggi-do,CHA University ,Arts and physical education field,0
2023,University,Private,Gyeonggi-do,CHA University ,Medicine field,0
2023,University,Private,Gyeonggi-do,CHA University ,Students for language course,0
2023,University,Private,Gyeonggi-do,CHA University ,Exchange students,0
2023,University,Private,Gyeonggi-do,CHA University ,Visiting students,0
2023,University,Private,Gyeonggi-do,CHA University ,Other trainees,0
2023,University,Private,Gyeonggi-do,Calvin University ,Humanities and social science field,203
2023,University,Private,Gyeonggi-do,Calvin University ,Natural science field,94
2023,University,Private,Gyeonggi-do,Calvin University ,Engineering field,0
2023,University,Private,Gyeonggi-do,Calvin University ,Arts and physical education field,0
2023,University,Private,Gyeonggi-do,Calvin University ,Medicine field,0
2023,University,Private,Gyeonggi-do,Calvin University ,Students for language course,27
2023,University,Private,Gyeonggi-do,Calvin University ,Exchange students,0
2023,University,Private,Gyeonggi-do,Calvin University ,Visiting students,0
2023,University,Private,Gyeonggi-do,Calvin University ,Other trainees,0
2023,University,Private,Chungcheongbuk-do,Catholic Kkottongnae University ,Humanities and social science field,2
2023,University,Private,Chungcheongbuk-do,Catholic Kkottongnae University ,Natural science field,0
2023,University,Private,Chungcheongbuk-do,Catholic Kkottongnae University ,Engineering field,0
2023,University,Private,Chungcheongbuk-do,Catholic Kkottongnae University ,Arts and physical education field,0
2023,University,Private,Chungcheongbuk-do,Catholic Kkottongnae University ,Medicine field,0
2023,University,Private,Chungcheongbuk-do,Catholic Kkottongnae University ,Students for language course,0
2023,University,Private,Chungcheongbuk-do,Catholic Kkottongnae University ,Exchange students,0
2023,University,Private,Chungcheongbuk-do,Catholic Kkottongnae University ,Visiting students,0
2023,University,Private,Chungcheongbuk-do,Catholic Kkottongnae University ,Other trainees,0
2023,University,Private,Gangwon-do,Catholic Kwandong University ,Humanities and social science field,29
2023,University,Private,Gangwon-do,Catholic Kwandong University ,Natural science field,1
2023,University,Private,Gangwon-do,Catholic Kwandong University ,Engineering field,4
2023,University,Private,Gangwon-do,Catholic Kwandong University ,Arts and physical education field,0
2023,University,Private,Gangwon-do,Catholic Kwandong University ,Medicine field,3
2023,University,Private,Gangwon-do,Catholic Kwandong University ,Students for language course,45
2023,University,Private,Gangwon-do,Catholic Kwandong University ,Exchange students,0
2023,University,Private,Gangwon-do,Catholic Kwandong University ,Visiting students,0
2023,University,Private,Gangwon-do,Catholic Kwandong University ,Other trainees,0
2023,University,Private,Busan,Catholic University Of Pusan ,Humanities and social science field,218
2023,University,Private,Busan,Catholic University Of Pusan ,Natural science field,8
2023,University,Private,Busan,Catholic University Of Pusan ,Engineering field,11
2023,University,Private,Busan,Catholic University Of Pusan ,Arts and physical education field,0
2023,University,Private,Busan,Catholic University Of Pusan ,Medicine field,0
2023,University,Private,Busan,Catholic University Of Pusan ,Students for language course,0
2023,University,Private,Busan,Catholic University Of Pusan ,Exchange students,0
2023,University,Private,Busan,Catholic University Of Pusan ,Visiting students,0
2023,University,Private,Busan,Catholic University Of Pusan ,Other trainees,0
2023,University,Private,Gyeongsangnam-do,Changshin University ,Humanities and social science field,27
2023,University,Private,Gyeongsangnam-do,Changshin University ,Natural science field,0
2023,University,Private,Gyeongsangnam-do,Changshin University ,Engineering field,4
2023,University,Private,Gyeongsangnam-do,Changshin University ,Arts and physical education field,0
2023,University,Private,Gyeongsangnam-do,Changshin University ,Medicine field,0
2023,University,Private,Gyeongsangnam-do,Changshin University ,Students for language course,37
2023,University,Private,Gyeongsangnam-do,Changshin University ,Exchange students,0
2023,University,Private,Gyeongsangnam-do,Changshin University ,Visiting students,0
2023,University,Private,Gyeongsangnam-do,Changshin University ,Other trainees,0
2023,University,National,Gyeongsangnam-do,Changwon National University ,Humanities and social science field,105
2023,University,National,Gyeongsangnam-do,Changwon National University ,Natural science field,3
2023,University,National,Gyeongsangnam-do,Changwon National University ,Engineering field,8
2023,University,National,Gyeongsangnam-do,Changwon National University ,Arts and physical education field,1
2023,University,National,Gyeongsangnam-do,Changwon National University ,Medicine field,0
2023,University,National,Gyeongsangnam-do,Changwon National University ,Students for language course,146
2023,University,National,Gyeongsangnam-do,Changwon National University ,Exchange students,20
2023,University,National,Gyeongsangnam-do,Changwon National University ,Visiting students,0
2023,University,National,Gyeongsangnam-do,Changwon National University ,Other trainees,0
2023,University,Private,Chungcheongbuk-do,Cheongju University ,Humanities and social science field,233
2023,University,Private,Chungcheongbuk-do,Cheongju University ,Natural science field,1
2023,University,Private,Chungcheongbuk-do,Cheongju University ,Engineering field,57
2023,University,Private,Chungcheongbuk-do,Cheongju University ,Arts and physical education field,103
2023,University,Private,Chungcheongbuk-do,Cheongju University ,Medicine field,0
2023,University,Private,Chungcheongbuk-do,Cheongju University ,Students for language course,59
2023,University,Private,Chungcheongbuk-do,Cheongju University ,Exchange students,9
2023,University,Private,Chungcheongbuk-do,Cheongju University ,Visiting students,0
2023,University,Private,Chungcheongbuk-do,Cheongju University ,Other trainees,0
2023,University,Private,Jeollanam-do,Chodang University ,Humanities and social science field,243
2023,University,Private,Jeollanam-do,Chodang University ,Natural science field,31
2023,University,Private,Jeollanam-do,Chodang University ,Engineering field,84
2023,University,Private,Jeollanam-do,Chodang University ,Arts and physical education field,8
2023,University,Private,Jeollanam-do,Chodang University ,Medicine field,0
2023,University,Private,Jeollanam-do,Chodang University ,Students for language course,65
2023,University,Private,Jeollanam-do,Chodang University ,Exchange students,6
2023,University,Private,Jeollanam-do,Chodang University ,Visiting students,0
2023,University,Private,Jeollanam-do,Chodang University ,Other trainees,0
2023,University,Private,Seoul,Chongshin University ,Humanities and social science field,5
2023,University,Private,Seoul,Chongshin University ,Natural science field,0
2023,University,Private,Seoul,Chongshin University ,Engineering field,0
2023,University,Private,Seoul,Chongshin University ,Arts and physical education field,0
2023,University,Private,Seoul,Chongshin University ,Medicine field,0
2023,University,Private,Seoul,Chongshin University ,Students for language course,107
2023,University,Private,Seoul,Chongshin University ,Exchange students,0
2023,University,Private,Seoul,Chongshin University ,Visiting students,0
2023,University,Private,Seoul,Chongshin University ,Other trainees,0
2023,University,National,Jeollanam-do,Chonnam National University _Campus 2,Humanities and social science field,77
2023,University,National,Jeollanam-do,Chonnam National University _Campus 2,Natural science field,5
2023,University,National,Jeollanam-do,Chonnam National University _Campus 2,Engineering field,16
2023,University,National,Jeollanam-do,Chonnam National University _Campus 2,Arts and physical education field,0
2023,University,National,Jeollanam-do,Chonnam National University _Campus 2,Medicine field,0
2023,University,National,Jeollanam-do,Chonnam National University _Campus 2,Students for language course,0
2023,University,National,Jeollanam-do,Chonnam National University _Campus 2,Exchange students,4
2023,University,National,Jeollanam-do,Chonnam National University _Campus 2,Visiting students,0
2023,University,National,Jeollanam-do,Chonnam National University _Campus 2,Other trainees,0
2023,University,National,Gwangju,Chonnam National University ,Humanities and social science field,335
2023,University,National,Gwangju,Chonnam National University ,Natural science field,57
2023,University,National,Gwangju,Chonnam National University ,Engineering field,73
2023,University,National,Gwangju,Chonnam National University ,Arts and physical education field,20
2023,University,National,Gwangju,Chonnam National University ,Medicine field,0
2023,University,National,Gwangju,Chonnam National University ,Students for language course,171
2023,University,National,Gwangju,Chonnam National University ,Exchange students,110
2023,University,National,Gwangju,Chonnam National University ,Visiting students,7
2023,University,National,Gwangju,Chonnam National University ,Other trainees,0
2023,University,Private,Gwangju,Chosun University ,Humanities and social science field,183
2023,University,Private,Gwangju,Chosun University ,Natural science field,12
2023,University,Private,Gwangju,Chosun University ,Engineering field,58
2023,University,Private,Gwangju,Chosun University ,Arts and physical education field,24
2023,University,Private,Gwangju,Chosun University ,Medicine field,0
2023,University,Private,Gwangju,Chosun University ,Students for language course,0
2023,University,Private,Gwangju,Chosun University ,Exchange students,23
2023,University,Private,Gwangju,Chosun University ,Visiting students,0
2023,University,Private,Gwangju,Chosun University ,Other trainees,0
2023,University,Private,Seoul,Chugye University For The Arts ,Humanities and social science field,21
2023,University,Private,Seoul,Chugye University For The Arts ,Natural science field,0
2023,University,Private,Seoul,Chugye University For The Arts ,Engineering field,0
2023,University,Private,Seoul,Chugye University For The Arts ,Arts and physical education field,8
2023,University,Private,Seoul,Chugye University For The Arts ,Medicine field,0
2023,University,Private,Seoul,Chugye University For The Arts ,Students for language course,0
2023,University,Private,Seoul,Chugye University For The Arts ,Exchange students,0
2023,University,Private,Seoul,Chugye University For The Arts ,Visiting students,0
2023,University,Private,Seoul,Chugye University For The Arts ,Other trainees,0
2023,University,Private,Gyeonggi-do,Chung-Ang University _Campus 2,Humanities and social science field,0
2023,University,Private,Gyeonggi-do,Chung-Ang University _Campus 2,Natural science field,14
2023,University,Private,Gyeonggi-do,Chung-Ang University _Campus 2,Engineering field,6
2023,University,Private,Gyeonggi-do,Chung-Ang University _Campus 2,Arts and physical education field,760
2023,University,Private,Gyeonggi-do,Chung-Ang University _Campus 2,Medicine field,0
2023,University,Private,Gyeonggi-do,Chung-Ang University _Campus 2,Students for language course,80
2023,University,Private,Gyeonggi-do,Chung-Ang University _Campus 2,Exchange students,9
2023,University,Private,Gyeonggi-do,Chung-Ang University _Campus 2,Visiting students,0
2023,University,Private,Gyeonggi-do,Chung-Ang University _Campus 2,Other trainees,0
2023,University,Private,Seoul,Chung-Ang University ,Humanities and social science field,1890
2023,University,Private,Seoul,Chung-Ang University ,Natural science field,21
2023,University,Private,Seoul,Chung-Ang University ,Engineering field,190
2023,University,Private,Seoul,Chung-Ang University ,Arts and physical education field,7
2023,University,Private,Seoul,Chung-Ang University ,Medicine field,6
2023,University,Private,Seoul,Chung-Ang University ,Students for language course,604
2023,University,Private,Seoul,Chung-Ang University ,Exchange students,379
2023,University,Private,Seoul,Chung-Ang University ,Visiting students,0
2023,University,Private,Seoul,Chung-Ang University ,Other trainees,0
2023,University,National,Chungcheongbuk-do,Chungbuk National University ,Humanities and social science field,298
2023,University,National,Chungcheongbuk-do,Chungbuk National University ,Natural science field,36
2023,University,National,Chungcheongbuk-do,Chungbuk National University ,Engineering field,62
2023,University,National,Chungcheongbuk-do,Chungbuk National University ,Arts and physical education field,8
2023,University,National,Chungcheongbuk-do,Chungbuk National University ,Medicine field,1
2023,University,National,Chungcheongbuk-do,Chungbuk National University ,Students for language course,226
2023,University,National,Chungcheongbuk-do,Chungbuk National University ,Exchange students,80
2023,University,National,Chungcheongbuk-do,Chungbuk National University ,Visiting students,0
2023,University,National,Chungcheongbuk-do,Chungbuk National University ,Other trainees,0
2023,University,National,Daejeon,Chungnam National University ,Humanities and social science field,261
2023,University,National,Daejeon,Chungnam National University ,Natural science field,33
2023,University,National,Daejeon,Chungnam National University ,Engineering field,40
2023,University,National,Daejeon,Chungnam National University ,Arts and physical education field,2
2023,University,National,Daejeon,Chungnam National University ,Medicine field,0
2023,University,National,Daejeon,Chungnam National University ,Students for language course,209
2023,University,National,Daejeon,Chungnam National University ,Exchange students,63
2023,University,National,Daejeon,Chungnam National University ,Visiting students,0
2023,University,National,Daejeon,Chungnam National University ,Other trainees,0
2023,Industrial University,Private,Chungcheongnam-do,Chungwoon University ,Humanities and social science field,153
2023,Industrial University,Private,Chungcheongnam-do,Chungwoon University ,Natural science field,0
2023,Industrial University,Private,Chungcheongnam-do,Chungwoon University ,Engineering field,17
2023,Industrial University,Private,Chungcheongnam-do,Chungwoon University ,Arts and physical education field,16
2023,Industrial University,Private,Chungcheongnam-do,Chungwoon University ,Medicine field,0
2023,Industrial University,Private,Chungcheongnam-do,Chungwoon University ,Students for language course,148
2023,Industrial University,Private,Chungcheongnam-do,Chungwoon University ,Exchange students,0
2023,Industrial University,Private,Chungcheongnam-do,Chungwoon University ,Visiting students,0
2023,Industrial University,Private,Chungcheongnam-do,Chungwoon University ,Other trainees,0
2023,Cyber University (University),Private,Seoul,Cyber Hankuk University Of Foreign Studies ,Humanities and social science field,289
2023,Cyber University (University),Private,Seoul,Cyber Hankuk University Of Foreign Studies ,Natural science field,0
2023,Cyber University (University),Private,Seoul,Cyber Hankuk University Of Foreign Studies ,Engineering field,0
2023,Cyber University (University),Private,Seoul,Cyber Hankuk University Of Foreign Studies ,Arts and physical education field,0
2023,Cyber University (University),Private,Seoul,Cyber Hankuk University Of Foreign Studies ,Medicine field,0
2023,Cyber University (University),Private,Seoul,Cyber Hankuk University Of Foreign Studies ,Students for language course,0
2023,Cyber University (University),Private,Seoul,Cyber Hankuk University Of Foreign Studies ,Exchange students,0
2023,Cyber University (University),Private,Seoul,Cyber Hankuk University Of Foreign Studies ,Visiting students,0
2023,Cyber University (University),Private,Seoul,Cyber Hankuk University Of Foreign Studies ,Other trainees,0
2023,University,Private,Gyeongsangbuk-do,Daegu Arts University ,Humanities and social science field,0
2023,University,Private,Gyeongsangbuk-do,Daegu Arts University ,Natural science field,0
2023,University,Private,Gyeongsangbuk-do,Daegu Arts University ,Engineering field,0
2023,University,Private,Gyeongsangbuk-do,Daegu Arts University ,Arts and physical education field,0
2023,University,Private,Gyeongsangbuk-do,Daegu Arts University ,Medicine field,0
2023,University,Private,Gyeongsangbuk-do,Daegu Arts University ,Students for language course,35
2023,University,Private,Gyeongsangbuk-do,Daegu Arts University ,Exchange students,0
2023,University,Private,Gyeongsangbuk-do,Daegu Arts University ,Visiting students,0
2023,University,Private,Gyeongsangbuk-do,Daegu Arts University ,Other trainees,0
2023,University,Private,Gyeongsangbuk-do,Daegu Catholic University ,Humanities and social science field,112
2023,University,Private,Gyeongsangbuk-do,Daegu Catholic University ,Natural science field,5
2023,University,Private,Gyeongsangbuk-do,Daegu Catholic University ,Engineering field,14
2023,University,Private,Gyeongsangbuk-do,Daegu Catholic University ,Arts and physical education field,28
2023,University,Private,Gyeongsangbuk-do,Daegu Catholic University ,Medicine field,0
2023,University,Private,Gyeongsangbuk-do,Daegu Catholic University ,Students for language course,35
2023,University,Private,Gyeongsangbuk-do,Daegu Catholic University ,Exchange students,14
2023,University,Private,Gyeongsangbuk-do,Daegu Catholic University ,Visiting students,0
2023,University,Private,Gyeongsangbuk-do,Daegu Catholic University ,Other trainees,0
2023,Cyber University (University),Private,Gyeongsangbuk-do,Daegu Cyber University ,Humanities and social science field,13
2023,Cyber University (University),Private,Gyeongsangbuk-do,Daegu Cyber University ,Natural science field,3
2023,Cyber University (University),Private,Gyeongsangbuk-do,Daegu Cyber University ,Engineering field,5
2023,Cyber University (University),Private,Gyeongsangbuk-do,Daegu Cyber University ,Arts and physical education field,0
2023,Cyber University (University),Private,Gyeongsangbuk-do,Daegu Cyber University ,Medicine field,0
2023,Cyber University (University),Private,Gyeongsangbuk-do,Daegu Cyber University ,Students for language course,0
2023,Cyber University (University),Private,Gyeongsangbuk-do,Daegu Cyber University ,Exchange students,0
2023,Cyber University (University),Private,Gyeongsangbuk-do,Daegu Cyber University ,Visiting students,0
2023,Cyber University (University),Private,Gyeongsangbuk-do,Daegu Cyber University ,Other trainees,0
2023,University,Private,Gyeongsangbuk-do,Daegu Haany University ,Humanities and social science field,118
2023,University,Private,Gyeongsangbuk-do,Daegu Haany University ,Natural science field,83
2023,University,Private,Gyeongsangbuk-do,Daegu Haany University ,Engineering field,53
2023,University,Private,Gyeongsangbuk-do,Daegu Haany University ,Arts and physical education field,25
2023,University,Private,Gyeongsangbuk-do,Daegu Haany University ,Medicine field,0
2023,University,Private,Gyeongsangbuk-do,Daegu Haany University ,Students for language course,543
2023,University,Private,Gyeongsangbuk-do,Daegu Haany University ,Exchange students,0
2023,University,Private,Gyeongsangbuk-do,Daegu Haany University ,Visiting students,0
2023,University,Private,Gyeongsangbuk-do,Daegu Haany University ,Other trainees,0
2023,University,Private,Gyeongsangbuk-do,Daegu University ,Humanities and social science field,798
2023,University,Private,Gyeongsangbuk-do,Daegu University ,Natural science field,31
2023,University,Private,Gyeongsangbuk-do,Daegu University ,Engineering field,97
2023,University,Private,Gyeongsangbuk-do,Daegu University ,Arts and physical education field,99
2023,University,Private,Gyeongsangbuk-do,Daegu University ,Medicine field,0
2023,University,Private,Gyeongsangbuk-do,Daegu University ,Students for language course,199
2023,University,Private,Gyeongsangbuk-do,Daegu University ,Exchange students,191
2023,University,Private,Gyeongsangbuk-do,Daegu University ,Visiting students,0
2023,University,Private,Gyeongsangbuk-do,Daegu University ,Other trainees,0
2023,University,Private,Daejeon,Daejeon University ,Humanities and social science field,204
2023,University,Private,Daejeon,Daejeon University ,Natural science field,47
2023,University,Private,Daejeon,Daejeon University ,Engineering field,18
2023,University,Private,Daejeon,Daejeon University ,Arts and physical education field,7
2023,University,Private,Daejeon,Daejeon University ,Medicine field,1
2023,University,Private,Daejeon,Daejeon University ,Students for language course,212
2023,University,Private,Daejeon,Daejeon University ,Exchange students,16
2023,University,Private,Daejeon,Daejeon University ,Visiting students,0
2023,University,Private,Daejeon,Daejeon University ,Other trainees,0
2023,University,Private,Sejong,Daejeoncatholicuniversity ,Humanities and social science field,2
2023,University,Private,Sejong,Daejeoncatholicuniversity ,Natural science field,0
2023,University,Private,Sejong,Daejeoncatholicuniversity ,Engineering field,0
2023,University,Private,Sejong,Daejeoncatholicuniversity ,Arts and physical education field,0
2023,University,Private,Sejong,Daejeoncatholicuniversity ,Medicine field,0
2023,University,Private,Sejong,Daejeoncatholicuniversity ,Students for language course,0
2023,University,Private,Sejong,Daejeoncatholicuniversity ,Exchange students,0
2023,University,Private,Sejong,Daejeoncatholicuniversity ,Visiting students,0
2023,University,Private,Sejong,Daejeoncatholicuniversity ,Other trainees,0
2023,University,Private,Gyeonggi-do,Daejin University ,Humanities and social science field,191
2023,University,Private,Gyeonggi-do,Daejin University ,Natural science field,1
2023,University,Private,Gyeonggi-do,Daejin University ,Engineering field,7
2023,University,Private,Gyeonggi-do,Daejin University ,Arts and physical education field,31
2023,University,Private,Gyeonggi-do,Daejin University ,Medicine field,0
2023,University,Private,Gyeonggi-do,Daejin University ,Students for language course,0
2023,University,Private,Gyeonggi-do,Daejin University ,Exchange students,26
2023,University,Private,Gyeonggi-do,Daejin University ,Visiting students,0
2023,University,Private,Gyeonggi-do,Daejin University ,Other trainees,0
2023,University,Private,Gyeongsangbuk-do,Daeshin University ,Humanities and social science field,2
2023,University,Private,Gyeongsangbuk-do,Daeshin University ,Natural science field,0
2023,University,Private,Gyeongsangbuk-do,Daeshin University ,Engineering field,0
2023,University,Private,Gyeongsangbuk-do,Daeshin University ,Arts and physical education field,0
2023,University,Private,Gyeongsangbuk-do,Daeshin University ,Medicine field,0
2023,University,Private,Gyeongsangbuk-do,Daeshin University ,Students for language course,70
2023,University,Private,Gyeongsangbuk-do,Daeshin University ,Exchange students,0
2023,University,Private,Gyeongsangbuk-do,Daeshin University ,Visiting students,0
2023,University,Private,Gyeongsangbuk-do,Daeshin University ,Other trainees,0
2023,University,Private,Chungcheongnam-do,Dankook University _Campus 2,Humanities and social science field,46
2023,University,Private,Chungcheongnam-do,Dankook University _Campus 2,Natural science field,19
2023,University,Private,Chungcheongnam-do,Dankook University _Campus 2,Engineering field,2
2023,University,Private,Chungcheongnam-do,Dankook University _Campus 2,Arts and physical education field,43
2023,University,Private,Chungcheongnam-do,Dankook University _Campus 2,Medicine field,0
2023,University,Private,Chungcheongnam-do,Dankook University _Campus 2,Students for language course,58
2023,University,Private,Chungcheongnam-do,Dankook University _Campus 2,Exchange students,6
2023,University,Private,Chungcheongnam-do,Dankook University _Campus 2,Visiting students,0
2023,University,Private,Chungcheongnam-do,Dankook University _Campus 2,Other trainees,0
2023,University,Private,Gyeonggi-do,Dankook University ,Humanities and social science field,311
2023,University,Private,Gyeonggi-do,Dankook University ,Natural science field,0
2023,University,Private,Gyeonggi-do,Dankook University ,Engineering field,44
2023,University,Private,Gyeonggi-do,Dankook University ,Arts and physical education field,359
2023,University,Private,Gyeonggi-do,Dankook University ,Medicine field,0
2023,University,Private,Gyeonggi-do,Dankook University ,Students for language course,59
2023,University,Private,Gyeonggi-do,Dankook University ,Exchange students,157
2023,University,Private,Gyeonggi-do,Dankook University ,Visiting students,0
2023,University,Private,Gyeonggi-do,Dankook University ,Other trainees,0
2023,Cyber University (University),Private,Seoul,Digital Seoul Culture Arts University ,Humanities and social science field,20
2023,Cyber University (University),Private,Seoul,Digital Seoul Culture Arts University ,Natural science field,0
2023,Cyber University (University),Private,Seoul,Digital Seoul Culture Arts University ,Engineering field,0
2023,Cyber University (University),Private,Seoul,Digital Seoul Culture Arts University ,Arts and physical education field,5
2023,Cyber University (University),Private,Seoul,Digital Seoul Culture Arts University ,Medicine field,0
2023,Cyber University (University),Private,Seoul,Digital Seoul Culture Arts University ,Students for language course,0
2023,Cyber University (University),Private,Seoul,Digital Seoul Culture Arts University ,Exchange students,0
2023,Cyber University (University),Private,Seoul,Digital Seoul Culture Arts University ,Visiting students,0
2023,Cyber University (University),Private,Seoul,Digital Seoul Culture Arts University ,Other trainees,0
2023,University,Private,Busan,Dong-A University ,Humanities and social science field,322
2023,University,Private,Busan,Dong-A University ,Natural science field,13
2023,University,Private,Busan,Dong-A University ,Engineering field,22
2023,University,Private,Busan,Dong-A University ,Arts and physical education field,8
2023,University,Private,Busan,Dong-A University ,Medicine field,0
2023,University,Private,Busan,Dong-A University ,Students for language course,493
2023,University,Private,Busan,Dong-A University ,Exchange students,79
